item_id,order_id,item_name,quantity,unit_price,item_total
ITEM_0013582,ORD_015072,Salad,3,72.24,216.71999999999997
ITEM_0013583,ORD_010533,Pasta,1,13.09,13.09
ITEM_0013584,ORD_004742,Wrap,3,13.2,39.599999999999994
ITEM_0013585,ORD_018945,Wrap,3,35.58,106.74
ITEM_0013586,ORD_023678,Biryani,3,29.63,88.89
ITEM_0013587,ORD_012892,Biryani,3,38.83,116.49
ITEM_0013588,ORD_011452,Pasta,3,76.31,228.93
ITEM_0013589,ORD_022842,Wrap,1,36.58,36.58
ITEM_0013590,ORD_019420,Biryani,2,38.63,77.26
ITEM_0013591,ORD_012435,Pasta,2,48.28,96.56
ITEM_0013592,ORD_002899,Salad,2,64.82,129.64
ITEM_0013593,ORD_020372,Pasta,3,62.97,188.91
ITEM_0013594,ORD_001041,Biryani,3,45.37,136.10999999999999
ITEM_0013595,ORD_005699,Biryani,2,48.69,97.38
ITEM_0013596,ORD_011778,Pasta,2,67.83,135.66
ITEM_0013597,ORD_022945,Burger,3,69.27,207.81
ITEM_0013598,ORD_007678,Pizza,1,73.31,73.31
ITEM_0013599,ORD_023867,Burger,1,38.45,38.45
ITEM_0013600,ORD_003032,Pizza,3,45.23,135.69
ITEM_0013601,ORD_011205,Wrap,3,10.85,32.55
ITEM_0013602,ORD_018463,Burger,3,69.17,207.51
ITEM_0013603,ORD_002488,Pizza,3,45.07,135.21
ITEM_0013604,ORD_003151,Wrap,3,61.35,184.05
ITEM_0013605,ORD_003786,Burger,3,70.48,211.44
ITEM_0013606,ORD_011926,Biryani,3,44.06,132.18
ITEM_0013607,ORD_014567,Wrap,2,53.46,106.92
ITEM_0013608,ORD_005885,Pizza,1,79.53,79.53
ITEM_0013609,ORD_010996,Biryani,2,66.87,133.74
ITEM_0013610,ORD_010859,Wrap,2,63.09,126.18
ITEM_0013611,ORD_006474,Pasta,2,22.29,44.58
ITEM_0013612,ORD_020077,Salad,1,10.33,10.33
ITEM_0013613,ORD_002450,Burger,2,63.09,126.18
ITEM_0013614,ORD_012407,Wrap,3,24.43,73.28999999999999
ITEM_0013615,ORD_008147,Pizza,1,51.45,51.45
ITEM_0013616,ORD_018912,Burger,3,14.25,42.75
ITEM_0013617,ORD_018335,Salad,2,42.85,85.7
ITEM_0013618,ORD_002021,Wrap,1,61.97,61.97
ITEM_0013619,ORD_000996,Biryani,2,15.68,31.36
ITEM_0013620,ORD_005874,Salad,3,38.91,116.72999999999999
ITEM_0013621,ORD_014989,Pasta,2,63.79,127.58
ITEM_0013622,ORD_016067,Biryani,3,72.03,216.09
ITEM_0013623,ORD_020222,Biryani,3,69.53,208.59
ITEM_0013624,ORD_003986,Biryani,2,64.22,128.44
ITEM_0013625,ORD_003072,Wrap,3,59.66,178.98
ITEM_0013626,ORD_021965,Wrap,2,34.61,69.22
ITEM_0013627,ORD_014052,Pasta,1,19.7,19.7
ITEM_0013628,ORD_022379,Salad,2,26.42,52.84
ITEM_0013629,ORD_008120,Wrap,1,12.86,12.86
ITEM_0013630,ORD_019696,Salad,3,21.5,64.5
ITEM_0013631,ORD_010798,Burger,3,44.37,133.10999999999999
ITEM_0013632,ORD_016754,Pasta,2,55.86,111.72
ITEM_0013633,ORD_018391,Pizza,3,10.41,31.23
ITEM_0013634,ORD_006934,Wrap,2,77.68,155.36
ITEM_0013635,ORD_014829,Pasta,3,30.68,92.03999999999999
ITEM_0013636,ORD_012924,Pasta,2,73.6,147.2
ITEM_0013637,ORD_010955,Salad,3,40.65,121.94999999999999
ITEM_0013638,ORD_020986,Biryani,3,16.81,50.42999999999999
ITEM_0013639,ORD_009277,Salad,1,48.95,48.95
ITEM_0013640,ORD_014231,Pasta,1,61.97,61.97
ITEM_0013641,ORD_014858,Salad,1,50.21,50.21
ITEM_0013642,ORD_006333,Salad,3,68.0,204.0
ITEM_0013643,ORD_020097,Pasta,3,39.7,119.10000000000001
ITEM_0013644,ORD_007321,Salad,3,10.86,32.58
ITEM_0013645,ORD_017849,Pasta,2,15.51,31.02
ITEM_0013646,ORD_007593,Pasta,1,25.14,25.14
ITEM_0013647,ORD_016573,Salad,3,53.25,159.75
ITEM_0013648,ORD_002167,Burger,1,74.47,74.47
ITEM_0013649,ORD_002834,Salad,2,43.14,86.28
ITEM_0013650,ORD_023445,Biryani,2,28.45,56.9
ITEM_0013651,ORD_002928,Pasta,2,61.38,122.76
ITEM_0013652,ORD_012113,Burger,3,24.37,73.11
ITEM_0013653,ORD_008766,Wrap,2,42.71,85.42
ITEM_0013654,ORD_012037,Pizza,1,39.21,39.21
ITEM_0013655,ORD_014323,Pasta,1,42.03,42.03
ITEM_0013656,ORD_010903,Biryani,3,63.36,190.07999999999998
ITEM_0013657,ORD_012976,Pizza,3,60.54,181.62
ITEM_0013658,ORD_007931,Pizza,2,71.49,142.98
ITEM_0013659,ORD_018379,Pizza,1,35.16,35.16
ITEM_0013660,ORD_013618,Biryani,1,70.5,70.5
ITEM_0013661,ORD_021776,Biryani,2,35.23,70.46
ITEM_0013662,ORD_022665,Pizza,1,69.25,69.25
ITEM_0013663,ORD_007141,Pizza,2,50.43,100.86
ITEM_0013664,ORD_019497,Salad,3,66.18,198.54000000000002
ITEM_0013665,ORD_015728,Pasta,1,30.33,30.33
ITEM_0013666,ORD_018698,Burger,2,10.97,21.94
ITEM_0013667,ORD_008520,Pasta,1,54.48,54.48
ITEM_0013668,ORD_023821,Burger,2,20.38,40.76
ITEM_0013669,ORD_012463,Biryani,2,64.75,129.5
ITEM_0013670,ORD_024097,Salad,3,22.78,68.34
ITEM_0013671,ORD_016030,Burger,1,40.91,40.91
ITEM_0013672,ORD_005135,Pasta,1,46.23,46.23
ITEM_0013673,ORD_017488,Wrap,3,77.1,231.29999999999998
ITEM_0013674,ORD_020500,Pizza,2,69.34,138.68
ITEM_0013675,ORD_008484,Pasta,1,78.65,78.65
ITEM_0013676,ORD_007785,Pasta,1,22.68,22.68
ITEM_0013677,ORD_012099,Salad,3,78.01,234.03000000000003
ITEM_0013678,ORD_022831,Burger,2,15.1,30.2
ITEM_0013679,ORD_023248,Biryani,3,44.01,132.03
ITEM_0013680,ORD_014904,Salad,3,41.85,125.55000000000001
ITEM_0013681,ORD_013799,Burger,3,12.07,36.21
ITEM_0013682,ORD_007657,Biryani,2,50.97,101.94
ITEM_0013683,ORD_017588,Pasta,1,19.27,19.27
ITEM_0013684,ORD_016400,Pasta,1,56.74,56.74
ITEM_0013685,ORD_001497,Burger,3,25.98,77.94
ITEM_0013686,ORD_003633,Salad,3,29.77,89.31
ITEM_0013687,ORD_012017,Salad,3,61.3,183.89999999999998
ITEM_0013688,ORD_020636,Wrap,3,15.08,45.24
ITEM_0013689,ORD_015589,Biryani,3,52.81,158.43
ITEM_0013690,ORD_006754,Pasta,2,32.3,64.6
ITEM_0013691,ORD_012141,Biryani,1,28.72,28.72
ITEM_0013692,ORD_011165,Wrap,3,10.16,30.48
ITEM_0013693,ORD_007941,Burger,3,66.55,199.64999999999998
ITEM_0013694,ORD_002775,Burger,3,57.99,173.97
ITEM_0013695,ORD_016757,Biryani,2,38.07,76.14
ITEM_0013696,ORD_018022,Wrap,3,62.77,188.31
ITEM_0013697,ORD_017391,Pasta,3,60.86,182.57999999999998
ITEM_0013698,ORD_005499,Salad,1,43.36,43.36
ITEM_0013699,ORD_015478,Wrap,1,36.66,36.66
ITEM_0013700,ORD_021861,Biryani,1,16.04,16.04
ITEM_0013701,ORD_005803,Pasta,2,22.0,44.0
ITEM_0013702,ORD_016154,Pizza,1,36.15,36.15
ITEM_0013703,ORD_024465,Wrap,1,15.18,15.18
ITEM_0013704,ORD_022942,Burger,2,30.1,60.2
ITEM_0013705,ORD_020347,Pasta,1,58.28,58.28
ITEM_0013706,ORD_009045,Salad,2,68.3,136.6
ITEM_0013707,ORD_019852,Salad,2,49.2,98.4
ITEM_0013708,ORD_023377,Pasta,1,19.97,19.97
ITEM_0013709,ORD_021007,Wrap,2,62.53,125.06
ITEM_0013710,ORD_010650,Burger,1,70.24,70.24
ITEM_0013711,ORD_022328,Salad,2,52.26,104.52
ITEM_0013712,ORD_017498,Salad,1,50.68,50.68
ITEM_0013713,ORD_011124,Pizza,2,69.18,138.36
ITEM_0013714,ORD_003000,Salad,1,60.25,60.25
ITEM_0013715,ORD_011423,Wrap,1,12.8,12.8
ITEM_0013716,ORD_016438,Pasta,2,66.4,132.8
ITEM_0013717,ORD_005965,Salad,2,30.84,61.68
ITEM_0013718,ORD_023061,Salad,3,27.24,81.72
ITEM_0013719,ORD_001327,Biryani,3,51.77,155.31
ITEM_0013720,ORD_007446,Pasta,1,44.79,44.79
ITEM_0013721,ORD_012111,Biryani,1,42.77,42.77
ITEM_0013722,ORD_004947,Pizza,1,17.39,17.39
ITEM_0013723,ORD_010531,Salad,1,43.79,43.79
ITEM_0013724,ORD_005203,Wrap,1,39.57,39.57
ITEM_0013725,ORD_001951,Salad,1,12.68,12.68
ITEM_0013726,ORD_016034,Biryani,1,66.03,66.03
ITEM_0013727,ORD_003939,Wrap,1,13.3,13.3
ITEM_0013728,ORD_005102,Biryani,3,27.77,83.31
ITEM_0013729,ORD_010693,Wrap,3,66.06,198.18
ITEM_0013730,ORD_024581,Salad,3,54.87,164.60999999999999
ITEM_0013731,ORD_014881,Salad,2,69.47,138.94
ITEM_0013732,ORD_012800,Biryani,1,59.63,59.63
ITEM_0013733,ORD_017741,Biryani,3,70.04,210.12
ITEM_0013734,ORD_018107,Biryani,1,78.04,78.04
ITEM_0013735,ORD_015422,Biryani,1,77.5,77.5
ITEM_0013736,ORD_004856,Burger,3,28.28,84.84
ITEM_0013737,ORD_006796,Wrap,1,78.07,78.07
ITEM_0013738,ORD_013709,Pasta,3,56.33,168.99
ITEM_0013739,ORD_012756,Wrap,2,15.4,30.8
ITEM_0013740,ORD_013118,Wrap,2,47.97,95.94
ITEM_0013741,ORD_012882,Biryani,2,45.17,90.34
ITEM_0013742,ORD_021885,Pizza,2,50.29,100.58
ITEM_0013743,ORD_002351,Pasta,2,21.82,43.64
ITEM_0013744,ORD_020270,Wrap,2,40.88,81.76
ITEM_0013745,ORD_004749,Wrap,3,54.05,162.14999999999998
ITEM_0013746,ORD_002022,Biryani,1,78.1,78.1
ITEM_0013747,ORD_022326,Pizza,1,41.72,41.72
ITEM_0013748,ORD_018881,Biryani,2,46.38,92.76
ITEM_0013749,ORD_017317,Biryani,3,36.24,108.72
ITEM_0013750,ORD_012123,Biryani,2,19.04,38.08
ITEM_0013751,ORD_003390,Pizza,1,31.51,31.51
ITEM_0013752,ORD_015694,Biryani,2,26.78,53.56
ITEM_0013753,ORD_002260,Burger,3,55.42,166.26
ITEM_0013754,ORD_004771,Burger,3,47.34,142.02
ITEM_0013755,ORD_010645,Salad,1,53.87,53.87
ITEM_0013756,ORD_008217,Pasta,1,49.08,49.08
ITEM_0013757,ORD_007586,Salad,1,47.7,47.7
ITEM_0013758,ORD_015849,Salad,2,62.89,125.78
ITEM_0013759,ORD_014797,Wrap,1,65.93,65.93
ITEM_0013760,ORD_001156,Wrap,1,77.36,77.36
ITEM_0013761,ORD_000955,Pizza,3,69.18,207.54000000000002
ITEM_0013762,ORD_005183,Pasta,3,21.11,63.33
ITEM_0013763,ORD_003825,Biryani,2,38.67,77.34
ITEM_0013764,ORD_002328,Burger,1,64.66,64.66
ITEM_0013765,ORD_020845,Wrap,1,16.34,16.34
ITEM_0013766,ORD_001825,Salad,2,54.46,108.92
ITEM_0013767,ORD_004119,Burger,2,52.47,104.94
ITEM_0013768,ORD_001487,Salad,1,33.62,33.62
ITEM_0013769,ORD_005015,Salad,3,77.79,233.37
ITEM_0013770,ORD_003945,Pasta,1,31.64,31.64
ITEM_0013771,ORD_001930,Pizza,3,60.28,180.84
ITEM_0013772,ORD_015652,Pizza,1,61.95,61.95
ITEM_0013773,ORD_013917,Biryani,3,67.31,201.93
ITEM_0013774,ORD_005005,Biryani,3,12.92,38.76
ITEM_0013775,ORD_009909,Burger,1,33.61,33.61
ITEM_0013776,ORD_007345,Salad,3,11.26,33.78
ITEM_0013777,ORD_018685,Biryani,1,53.13,53.13
ITEM_0013778,ORD_011359,Pizza,3,65.58,196.74
ITEM_0013779,ORD_004409,Pizza,2,79.36,158.72
ITEM_0013780,ORD_011759,Pizza,2,63.26,126.52
ITEM_0013781,ORD_024848,Pizza,3,27.1,81.30000000000001
ITEM_0013782,ORD_020080,Biryani,2,27.17,54.34
ITEM_0013783,ORD_023883,Wrap,2,70.87,141.74
ITEM_0013784,ORD_015004,Salad,3,69.58,208.74
ITEM_0013785,ORD_013163,Burger,3,37.9,113.69999999999999
ITEM_0013786,ORD_023229,Salad,3,78.48,235.44
ITEM_0013787,ORD_006190,Burger,1,46.92,46.92
ITEM_0013788,ORD_000413,Burger,1,68.28,68.28
ITEM_0013789,ORD_011666,Biryani,1,18.82,18.82
ITEM_0013790,ORD_005486,Burger,2,79.92,159.84
ITEM_0013791,ORD_014733,Salad,1,28.64,28.64
ITEM_0013792,ORD_005880,Biryani,1,44.91,44.91
ITEM_0013793,ORD_021866,Salad,2,45.34,90.68
ITEM_0013794,ORD_008995,Burger,2,76.46,152.92
ITEM_0013795,ORD_004842,Pizza,1,62.28,62.28
ITEM_0013796,ORD_009600,Burger,1,43.42,43.42
ITEM_0013797,ORD_012190,Pizza,3,33.64,100.92
ITEM_0013798,ORD_013934,Pasta,3,29.83,89.49
ITEM_0013799,ORD_003282,Pizza,3,42.64,127.92
ITEM_0013800,ORD_014949,Salad,2,78.89,157.78
ITEM_0013801,ORD_024296,Wrap,2,36.78,73.56
ITEM_0013802,ORD_002618,Pasta,1,69.8,69.8
ITEM_0013803,ORD_012653,Salad,3,61.31,183.93
ITEM_0013804,ORD_021348,Burger,2,27.26,54.52
ITEM_0013805,ORD_020150,Salad,3,51.61,154.82999999999998
ITEM_0013806,ORD_008415,Salad,1,13.22,13.22
ITEM_0013807,ORD_019847,Biryani,2,46.92,93.84
ITEM_0013808,ORD_006680,Biryani,3,29.74,89.22
ITEM_0013809,ORD_001460,Burger,2,34.81,69.62
ITEM_0013810,ORD_011592,Pasta,2,67.1,134.2
ITEM_0013811,ORD_024643,Burger,1,28.54,28.54
ITEM_0013812,ORD_023792,Pasta,3,77.87,233.61
ITEM_0013813,ORD_018454,Wrap,1,59.96,59.96
ITEM_0013814,ORD_022485,Salad,1,28.89,28.89
ITEM_0013815,ORD_008404,Pizza,3,48.29,144.87
ITEM_0013816,ORD_013267,Biryani,2,62.41,124.82
ITEM_0013817,ORD_003251,Biryani,3,56.66,169.98
ITEM_0013818,ORD_017490,Biryani,3,63.02,189.06
ITEM_0013819,ORD_013952,Biryani,2,20.94,41.88
ITEM_0013820,ORD_008414,Salad,2,41.61,83.22
ITEM_0013821,ORD_012426,Salad,3,42.54,127.62
ITEM_0013822,ORD_008109,Salad,2,68.36,136.72
ITEM_0013823,ORD_024115,Pasta,1,32.28,32.28
ITEM_0013824,ORD_004349,Burger,3,13.19,39.57
ITEM_0013825,ORD_003035,Burger,2,54.46,108.92
ITEM_0013826,ORD_010881,Salad,2,58.88,117.76
ITEM_0013827,ORD_004491,Pizza,2,59.49,118.98
ITEM_0013828,ORD_010179,Wrap,3,10.31,30.93
ITEM_0013829,ORD_022020,Biryani,2,46.36,92.72
ITEM_0013830,ORD_010008,Wrap,2,13.26,26.52
ITEM_0013831,ORD_017355,Burger,3,19.21,57.63
ITEM_0013832,ORD_001697,Pizza,2,60.15,120.3
ITEM_0013833,ORD_018619,Wrap,3,46.73,140.19
ITEM_0013834,ORD_021209,Salad,3,17.34,52.019999999999996
ITEM_0013835,ORD_008287,Biryani,2,52.99,105.98
ITEM_0013836,ORD_007362,Salad,3,63.92,191.76
ITEM_0013837,ORD_016717,Burger,3,11.53,34.589999999999996
ITEM_0013838,ORD_021942,Pasta,2,12.96,25.92
ITEM_0013839,ORD_022276,Burger,1,69.6,69.6
ITEM_0013840,ORD_022341,Wrap,1,74.74,74.74
ITEM_0013841,ORD_013234,Pasta,3,36.34,109.02000000000001
ITEM_0013842,ORD_019141,Biryani,3,49.64,148.92000000000002
ITEM_0013843,ORD_004331,Burger,3,25.13,75.39
ITEM_0013844,ORD_012957,Pasta,2,48.81,97.62
ITEM_0013845,ORD_001540,Pasta,2,15.26,30.52
ITEM_0013846,ORD_012330,Salad,3,63.66,190.98
ITEM_0013847,ORD_011878,Burger,3,25.45,76.35
ITEM_0013848,ORD_018705,Pasta,2,74.26,148.52
ITEM_0013849,ORD_012503,Burger,3,27.79,83.37
ITEM_0013850,ORD_006861,Salad,1,40.59,40.59
ITEM_0013851,ORD_007627,Wrap,3,78.72,236.16
ITEM_0013852,ORD_019146,Salad,3,22.32,66.96000000000001
ITEM_0013853,ORD_010913,Burger,1,51.53,51.53
ITEM_0013854,ORD_017116,Pizza,2,21.4,42.8
ITEM_0013855,ORD_020973,Wrap,2,64.09,128.18
ITEM_0013856,ORD_004501,Wrap,3,67.5,202.5
ITEM_0013857,ORD_010911,Burger,2,39.79,79.58
ITEM_0013858,ORD_021469,Burger,2,70.28,140.56
ITEM_0013859,ORD_003827,Salad,3,22.86,68.58
ITEM_0013860,ORD_017976,Biryani,1,12.41,12.41
ITEM_0013861,ORD_010488,Biryani,1,33.43,33.43
ITEM_0013862,ORD_022324,Burger,2,27.1,54.2
ITEM_0013863,ORD_010923,Pasta,3,74.7,224.10000000000002
ITEM_0013864,ORD_018182,Burger,1,30.59,30.59
ITEM_0013865,ORD_023921,Burger,2,40.2,80.4
ITEM_0013866,ORD_024302,Salad,2,67.93,135.86
ITEM_0013867,ORD_010826,Burger,3,10.12,30.36
ITEM_0013868,ORD_016074,Wrap,1,51.54,51.54
ITEM_0013869,ORD_019371,Burger,3,79.17,237.51
ITEM_0013870,ORD_019040,Wrap,3,19.78,59.34
ITEM_0013871,ORD_023649,Pasta,1,74.12,74.12
ITEM_0013872,ORD_004322,Biryani,2,51.86,103.72
ITEM_0013873,ORD_015051,Burger,3,65.44,196.32
ITEM_0013874,ORD_019091,Pizza,1,71.96,71.96
ITEM_0013875,ORD_020392,Wrap,3,57.77,173.31
ITEM_0013876,ORD_016491,Salad,3,28.67,86.01
ITEM_0013877,ORD_022587,Salad,1,13.31,13.31
ITEM_0013878,ORD_014056,Salad,1,34.78,34.78
ITEM_0013879,ORD_017230,Wrap,3,72.36,217.07999999999998
ITEM_0013880,ORD_000091,Pasta,2,48.19,96.38
ITEM_0013881,ORD_022879,Pizza,2,79.35,158.7
ITEM_0013882,ORD_022031,Biryani,2,56.47,112.94
ITEM_0013883,ORD_013698,Pizza,2,23.18,46.36
ITEM_0013884,ORD_006704,Pizza,2,67.67,135.34
ITEM_0013885,ORD_016421,Pizza,1,33.89,33.89
ITEM_0013886,ORD_001647,Salad,1,71.07,71.07
ITEM_0013887,ORD_005756,Biryani,3,10.57,31.71
ITEM_0013888,ORD_021991,Burger,3,49.25,147.75
ITEM_0013889,ORD_000214,Biryani,1,57.7,57.7
ITEM_0013890,ORD_010954,Wrap,1,79.9,79.9
ITEM_0013891,ORD_022356,Burger,1,48.81,48.81
ITEM_0013892,ORD_008290,Pasta,3,52.67,158.01
ITEM_0013893,ORD_011847,Salad,1,74.03,74.03
ITEM_0013894,ORD_014663,Biryani,2,15.72,31.44
ITEM_0013895,ORD_024066,Burger,3,71.17,213.51
ITEM_0013896,ORD_013374,Pasta,2,29.93,59.86
ITEM_0013897,ORD_007600,Biryani,1,46.5,46.5
ITEM_0013898,ORD_023739,Salad,1,34.97,34.97
ITEM_0013899,ORD_007440,Biryani,3,38.18,114.53999999999999
ITEM_0013900,ORD_006083,Biryani,1,73.49,73.49
ITEM_0013901,ORD_002237,Wrap,1,11.22,11.22
ITEM_0013902,ORD_016007,Wrap,1,62.07,62.07
ITEM_0013903,ORD_024846,Pasta,1,63.44,63.44
ITEM_0013904,ORD_016192,Pizza,2,61.18,122.36
ITEM_0013905,ORD_009338,Pasta,2,77.2,154.4
ITEM_0013906,ORD_004648,Burger,1,66.6,66.6
ITEM_0013907,ORD_010768,Salad,1,29.22,29.22
ITEM_0013908,ORD_001138,Pasta,3,73.02,219.06
ITEM_0013909,ORD_013641,Wrap,1,42.75,42.75
ITEM_0013910,ORD_021230,Pasta,1,52.33,52.33
ITEM_0013911,ORD_007233,Wrap,2,50.15,100.3
ITEM_0013912,ORD_001896,Salad,1,62.5,62.5
ITEM_0013913,ORD_024540,Pasta,3,60.48,181.44
ITEM_0013914,ORD_021933,Pizza,2,38.75,77.5
ITEM_0013915,ORD_015079,Pizza,3,38.7,116.10000000000001
ITEM_0013916,ORD_024324,Salad,3,16.54,49.62
ITEM_0013917,ORD_024817,Salad,3,75.55,226.64999999999998
ITEM_0013918,ORD_014041,Pizza,1,74.48,74.48
ITEM_0013919,ORD_001535,Biryani,1,58.88,58.88
ITEM_0013920,ORD_022953,Wrap,1,13.73,13.73
ITEM_0013921,ORD_018352,Pizza,3,69.37,208.11
ITEM_0013922,ORD_001964,Pasta,1,31.51,31.51
ITEM_0013923,ORD_011713,Salad,1,77.48,77.48
ITEM_0013924,ORD_018936,Pasta,1,76.02,76.02
ITEM_0013925,ORD_010904,Salad,1,72.94,72.94
ITEM_0013926,ORD_003294,Salad,2,15.83,31.66
ITEM_0013927,ORD_016473,Wrap,1,11.77,11.77
ITEM_0013928,ORD_014315,Pasta,1,60.25,60.25
ITEM_0013929,ORD_012351,Pasta,1,60.64,60.64
ITEM_0013930,ORD_008145,Pasta,2,37.3,74.6
ITEM_0013931,ORD_004492,Pasta,3,75.33,225.99
ITEM_0013932,ORD_013844,Burger,3,15.44,46.32
ITEM_0013933,ORD_001406,Pizza,3,45.85,137.55
ITEM_0013934,ORD_013276,Wrap,3,38.89,116.67
ITEM_0013935,ORD_012607,Pasta,1,45.5,45.5
ITEM_0013936,ORD_023021,Burger,1,52.23,52.23
ITEM_0013937,ORD_012964,Wrap,1,34.51,34.51
ITEM_0013938,ORD_006306,Wrap,2,74.83,149.66
ITEM_0013939,ORD_007671,Burger,1,46.02,46.02
ITEM_0013940,ORD_009413,Burger,3,15.81,47.43
ITEM_0013941,ORD_008185,Biryani,2,30.4,60.8
ITEM_0013942,ORD_006363,Biryani,3,56.04,168.12
ITEM_0013943,ORD_016739,Salad,3,34.48,103.44
ITEM_0013944,ORD_015202,Biryani,1,30.92,30.92
ITEM_0013945,ORD_005274,Pasta,1,42.37,42.37
ITEM_0013946,ORD_024604,Burger,1,28.86,28.86
ITEM_0013947,ORD_022930,Biryani,2,29.28,58.56
ITEM_0013948,ORD_016143,Pasta,3,71.4,214.20000000000002
ITEM_0013949,ORD_004616,Salad,1,56.48,56.48
ITEM_0013950,ORD_017068,Pizza,1,67.5,67.5
ITEM_0013951,ORD_016701,Burger,1,13.32,13.32
ITEM_0013952,ORD_011006,Burger,1,52.4,52.4
ITEM_0013953,ORD_014629,Pizza,3,50.64,151.92000000000002
ITEM_0013954,ORD_016040,Wrap,2,79.05,158.1
ITEM_0013955,ORD_017007,Pasta,2,30.06,60.12
ITEM_0013956,ORD_002577,Pasta,1,44.89,44.89
ITEM_0013957,ORD_022231,Burger,3,28.44,85.32000000000001
ITEM_0013958,ORD_012730,Pizza,3,40.82,122.46000000000001
ITEM_0013959,ORD_002404,Biryani,2,12.56,25.12
ITEM_0013960,ORD_021214,Wrap,2,28.7,57.4
ITEM_0013961,ORD_014130,Pizza,1,17.0,17.0
ITEM_0013962,ORD_001175,Biryani,3,64.75,194.25
ITEM_0013963,ORD_018618,Biryani,2,30.81,61.62
ITEM_0013964,ORD_008923,Salad,1,37.9,37.9
ITEM_0013965,ORD_015750,Wrap,3,29.97,89.91
ITEM_0013966,ORD_019400,Pizza,2,79.65,159.3
ITEM_0013967,ORD_016362,Biryani,2,69.62,139.24
ITEM_0013968,ORD_020004,Salad,3,79.62,238.86
ITEM_0013969,ORD_012000,Salad,1,78.4,78.4
ITEM_0013970,ORD_004180,Pasta,1,27.55,27.55
ITEM_0013971,ORD_014739,Biryani,2,44.05,88.1
ITEM_0013972,ORD_017817,Salad,3,59.96,179.88
ITEM_0013973,ORD_013301,Burger,3,44.6,133.8
ITEM_0013974,ORD_006886,Wrap,2,39.12,78.24
ITEM_0013975,ORD_019198,Pasta,3,53.49,160.47
ITEM_0013976,ORD_016428,Salad,3,77.21,231.63
ITEM_0013977,ORD_005710,Pasta,3,41.31,123.93
ITEM_0013978,ORD_003954,Pizza,1,18.32,18.32
ITEM_0013979,ORD_013104,Pizza,1,15.16,15.16
ITEM_0013980,ORD_013610,Burger,3,27.88,83.64
ITEM_0013981,ORD_013768,Salad,3,25.01,75.03
ITEM_0013982,ORD_023358,Burger,2,55.88,111.76
ITEM_0013983,ORD_008831,Pizza,2,64.09,128.18
ITEM_0013984,ORD_023380,Pizza,3,34.69,104.07
ITEM_0013985,ORD_010323,Salad,3,14.96,44.88
ITEM_0013986,ORD_016815,Biryani,1,46.84,46.84
ITEM_0013987,ORD_015515,Salad,3,14.15,42.45
ITEM_0013988,ORD_011387,Pasta,3,73.43,220.29000000000002
ITEM_0013989,ORD_004613,Wrap,2,53.43,106.86
ITEM_0013990,ORD_002826,Wrap,2,35.36,70.72
ITEM_0013991,ORD_021237,Salad,1,34.85,34.85
ITEM_0013992,ORD_011673,Biryani,2,71.42,142.84
ITEM_0013993,ORD_003172,Biryani,2,72.71,145.42
ITEM_0013994,ORD_009035,Pasta,1,37.61,37.61
ITEM_0013995,ORD_015618,Pasta,3,66.69,200.07
ITEM_0013996,ORD_001042,Salad,2,61.9,123.8
ITEM_0013997,ORD_020442,Burger,1,27.89,27.89
ITEM_0013998,ORD_023158,Pasta,1,12.47,12.47
ITEM_0013999,ORD_020239,Wrap,2,60.75,121.5
ITEM_0014000,ORD_005120,Burger,3,26.84,80.52
ITEM_0014001,ORD_024990,Biryani,3,42.46,127.38
ITEM_0014002,ORD_021030,Burger,2,47.34,94.68
ITEM_0014003,ORD_013607,Pizza,3,69.07,207.20999999999998
ITEM_0014004,ORD_000470,Pizza,3,69.12,207.36
ITEM_0014005,ORD_020271,Pizza,2,54.84,109.68
ITEM_0014006,ORD_011476,Biryani,2,62.6,125.2
ITEM_0014007,ORD_011110,Biryani,1,56.0,56.0
ITEM_0014008,ORD_008808,Wrap,3,31.21,93.63
ITEM_0014009,ORD_021207,Wrap,2,61.14,122.28
ITEM_0014010,ORD_018971,Wrap,3,74.79,224.37
ITEM_0014011,ORD_007829,Wrap,1,62.2,62.2
ITEM_0014012,ORD_000548,Salad,3,15.86,47.58
ITEM_0014013,ORD_018536,Biryani,1,37.04,37.04
ITEM_0014014,ORD_002927,Salad,1,60.25,60.25
ITEM_0014015,ORD_004328,Pasta,1,77.86,77.86
ITEM_0014016,ORD_022459,Wrap,3,50.53,151.59
ITEM_0014017,ORD_022709,Pasta,3,52.99,158.97
ITEM_0014018,ORD_010564,Biryani,3,68.77,206.31
ITEM_0014019,ORD_022723,Burger,2,19.34,38.68
ITEM_0014020,ORD_005405,Wrap,3,37.39,112.17
ITEM_0014021,ORD_009940,Pasta,2,25.39,50.78
ITEM_0014022,ORD_022473,Wrap,2,35.92,71.84
ITEM_0014023,ORD_003902,Wrap,1,49.06,49.06
ITEM_0014024,ORD_023818,Biryani,3,28.12,84.36
ITEM_0014025,ORD_019716,Burger,3,71.82,215.45999999999998
ITEM_0014026,ORD_002381,Burger,3,39.55,118.64999999999999
ITEM_0014027,ORD_003868,Pizza,2,35.79,71.58
ITEM_0014028,ORD_010320,Salad,1,24.4,24.4
ITEM_0014029,ORD_011507,Biryani,2,11.92,23.84
ITEM_0014030,ORD_017930,Pasta,3,77.85,233.54999999999998
ITEM_0014031,ORD_004674,Salad,2,16.41,32.82
