order_id,customer_id,restaurant_id,order_datetime,order_status,gross_amount,discount_amount,delivery_fee,promo_code,payment_method,net_amount,cancellation_reason
ORD_002846,CUST_07213,REST_0349,2025-11-30 13:07:18.447894,Delivered,358.52,13.16,5,SAVE10,Card,345.35999999999996,
ORD_002847,CUST_09441,REST_0405,2025-11-30 03:20:45.447894,Cancelled,467.83,13.66,15,FREESHIP,Card,454.16999999999996,Payment Failed
ORD_002848,CUST_00528,REST_0298,2025-12-13 01:27:28.447894,Delivered,79.2,32.64,5,FREESHIP,Card,46.56,
ORD_002849,CUST_04820,REST_0225,2025-12-07 22:59:27.447894,Delivered,472.71,39.06,15,NEWUSER,Card,433.65,
ORD_002850,CUST_07880,REST_0352,2026-01-02 18:05:31.447894,Delivered,270.2,31.99,10,,Card,238.20999999999998,
ORD_002851,CUST_08433,REST_0304,2025-12-27 16:57:35.447894,Delivered,162.69,22.38,15,FREESHIP,Wallet,140.31,
ORD_002852,CUST_08557,REST_0046,2025-12-29 05:21:59.447894,Delivered,427.05,12.53,10,FREESHIP,Card,414.52000000000004,
ORD_002853,CUST_01209,REST_0220,2025-12-26 21:25:02.447894,Delivered,312.64,46.45,10,SAVE10,Card,266.19,
ORD_002854,CUST_04121,REST_0114,2025-10-18 07:41:57.447894,In Progress,72.65,9.06,0,NEWUSER,Card,63.59,
ORD_002855,CUST_06477,REST_0078,2025-11-30 17:51:58.447894,Delivered,281.59,38.46,10,FREESHIP,Card,243.12999999999997,
ORD_002856,CUST_02962,REST_0313,2025-12-17 02:00:00.447894,Delivered,331.68,7.85,10,FREESHIP,Card,323.83,
ORD_002857,CUST_04777,REST_0490,2025-11-19 23:10:52.447894,Delivered,38.35,21.14,15,NEWUSER,Card,17.21,
ORD_002858,CUST_02418,REST_0308,2025-11-23 10:37:50.447894,In Progress,288.33,15.07,0,SAVE10,Wallet,273.26,
ORD_002859,CUST_01617,REST_0278,2025-11-22 02:53:07.447894,Delivered,200.7,14.36,5,NEWUSER,Wallet,186.33999999999997,
ORD_002860,CUST_09228,REST_0485,2025-10-30 14:17:27.447894,Cancelled,244.72,15.3,0,SAVE10,Wallet,229.42,Rider Unavailable
ORD_002861,CUST_08912,REST_0482,2025-10-17 09:43:28.447894,Delivered,81.21,41.27,10,,Wallet,39.93999999999999,
ORD_002862,CUST_04683,REST_0017,2025-11-06 05:55:08.447894,Delivered,266.35,11.6,10,FREESHIP,Card,254.75000000000003,
ORD_002863,CUST_09166,REST_0097,2025-11-18 03:41:37.447894,Delivered,492.82,11.26,15,FREESHIP,Cash,481.56,
ORD_002864,CUST_06826,REST_0481,2025-11-25 04:28:34.447894,Delivered,376.91,16.62,15,NEWUSER,Wallet,360.29,
ORD_002865,CUST_01847,REST_0102,2025-11-16 03:26:54.447894,Delivered,466.09,32.5,15,,Card,433.59,
ORD_002866,CUST_01372,REST_0282,2025-12-24 21:10:35.447894,Delivered,160.42,27.7,5,SAVE10,Card,132.72,
ORD_002867,CUST_01467,REST_0167,2025-11-23 06:41:03.447894,Delivered,209.77,21.24,0,,Cash,188.53,
ORD_002868,CUST_08883,REST_0071,2025-12-09 21:30:53.447894,Cancelled,335.04,46.98,0,,Card,288.06,Rider Unavailable
ORD_002869,CUST_00088,REST_0447,2025-12-14 16:11:49.447894,In Progress,377.63,8.59,5,FREESHIP,Card,369.04,
ORD_002870,CUST_02513,REST_0217,2025-12-21 11:29:07.447894,In Progress,172.92,6.02,10,FREESHIP,Wallet,166.89999999999998,
ORD_002871,CUST_08686,REST_0240,2025-10-28 13:07:20.447894,Cancelled,193.37,8.83,5,NEWUSER,Wallet,184.54,Payment Failed
ORD_002872,CUST_01246,REST_0179,2025-11-29 20:20:20.447894,Cancelled,91.91,30.31,10,SAVE10,Wallet,61.599999999999994,Payment Failed
ORD_002873,CUST_06117,REST_0158,2025-11-04 00:06:44.447894,Cancelled,348.99,39.44,5,SAVE10,Cash,309.55,Restaurant Busy
ORD_002874,CUST_09334,REST_0041,2025-12-19 07:24:30.447894,Delivered,193.8,37.26,15,,Wallet,156.54000000000002,
ORD_002875,CUST_04232,REST_0417,2025-12-24 07:56:05.447894,Delivered,95.19,45.53,15,,Card,49.66,
ORD_002876,CUST_00978,REST_0050,2025-12-04 09:32:08.447894,Delivered,327.97,36.62,5,NEWUSER,Card,291.35,
ORD_002877,CUST_08734,REST_0447,2025-11-19 00:28:40.447894,Delivered,35.86,49.99,5,NEWUSER,Wallet,-14.130000000000003,
ORD_002878,CUST_06723,REST_0423,2025-11-01 19:35:55.447894,Cancelled,476.54,27.47,5,,Cash,449.07000000000005,Item Unavailable
ORD_002879,CUST_09595,REST_0284,2025-10-23 12:36:14.447894,In Progress,331.29,49.74,5,SAVE10,Wallet,281.55,
ORD_002880,CUST_09003,REST_0402,2025-10-30 05:52:26.447894,Delivered,315.69,26.87,15,SAVE10,Wallet,288.82,
ORD_002881,CUST_04508,REST_0074,2026-01-01 10:53:54.447894,Delivered,334.15,4.04,0,,Card,330.10999999999996,
ORD_002882,CUST_03493,REST_0187,2025-11-11 07:16:53.447894,Delivered,178.78,40.22,15,NEWUSER,Card,138.56,
ORD_002883,CUST_04926,REST_0244,2025-10-25 01:53:43.447894,Delivered,139.61,44.3,10,NEWUSER,Card,95.31000000000002,
ORD_002884,CUST_01134,REST_0384,2025-12-20 14:44:35.447894,In Progress,282.3,22.41,15,NEWUSER,Cash,259.89,
ORD_002885,CUST_04866,REST_0066,2025-10-27 01:08:19.447894,Delivered,473.71,7.44,5,FREESHIP,Cash,466.27,
ORD_002886,CUST_07770,REST_0235,2025-11-15 00:43:17.447894,Delivered,162.1,46.84,10,,Card,115.25999999999999,
ORD_002887,CUST_08761,REST_0114,2025-11-29 20:29:57.447894,Delivered,366.71,45.06,5,NEWUSER,Cash,321.65,
ORD_002888,CUST_03001,REST_0427,2025-11-29 19:14:42.447894,Delivered,487.43,13.14,15,NEWUSER,Wallet,474.29,
ORD_002889,CUST_09514,REST_0206,2025-11-18 18:26:34.447894,Delivered,288.21,8.51,15,SAVE10,Card,279.7,
ORD_002890,CUST_07667,REST_0269,2025-12-05 02:53:42.447894,Delivered,245.54,4.69,15,NEWUSER,Cash,240.85,
ORD_002891,CUST_06705,REST_0257,2025-12-09 16:27:52.447894,In Progress,381.6,11.08,0,SAVE10,Cash,370.52000000000004,
ORD_002892,CUST_07366,REST_0416,2025-10-30 20:41:43.447894,Cancelled,96.45,41.21,0,,Card,55.24,Rider Unavailable
ORD_002893,CUST_06633,REST_0089,2025-12-21 17:04:09.447894,Delivered,45.55,29.15,10,FREESHIP,Card,16.4,
ORD_002894,CUST_01768,REST_0010,2025-11-13 23:34:18.447894,Delivered,195.37,24.16,0,NEWUSER,Card,171.21,
ORD_002895,CUST_02075,REST_0399,2025-10-09 01:46:03.447894,Delivered,423.5,44.95,15,FREESHIP,Card,378.55,
ORD_002896,CUST_01142,REST_0499,2025-10-19 14:37:16.447894,Delivered,66.43,17.08,5,FREESHIP,Card,49.35000000000001,
ORD_002897,CUST_01078,REST_0383,2025-11-03 20:30:58.447894,Cancelled,307.81,23.32,15,FREESHIP,Card,284.49,Restaurant Busy
ORD_002898,CUST_04600,REST_0477,2025-12-18 17:29:10.447894,Delivered,54.21,47.73,5,FREESHIP,Wallet,6.480000000000004,
ORD_002899,CUST_06121,REST_0401,2026-01-01 04:21:22.447894,Delivered,265.46,13.83,10,NEWUSER,Card,251.62999999999997,
ORD_002900,CUST_08344,REST_0191,2025-10-20 06:40:01.447894,Cancelled,91.13,34.6,10,NEWUSER,Card,56.529999999999994,Item Unavailable
ORD_002901,CUST_04833,REST_0234,2025-12-10 09:20:15.447894,Delivered,315.56,8.4,5,FREESHIP,Wallet,307.16,
ORD_002902,CUST_08671,REST_0054,2025-10-12 14:23:10.447894,Cancelled,175.78,27.72,10,FREESHIP,Card,148.06,Rider Unavailable
ORD_002903,CUST_01686,REST_0488,2025-10-26 02:23:29.447894,Delivered,204.22,42.57,5,NEWUSER,Card,161.65,
ORD_002904,CUST_03492,REST_0151,2025-10-31 19:38:40.447894,Delivered,59.59,14.92,5,NEWUSER,Card,44.67,
ORD_002905,CUST_01372,REST_0327,2025-10-25 17:43:12.447894,Delivered,394.74,8.79,10,,Card,385.95,
ORD_002906,CUST_05460,REST_0306,2026-01-05 00:30:24.447894,Delivered,313.25,43.73,5,SAVE10,Card,269.52,
ORD_002907,CUST_03424,REST_0059,2025-12-30 04:19:29.447894,Delivered,303.34,8.96,5,FREESHIP,Cash,294.38,
ORD_002908,CUST_09889,REST_0420,2025-12-06 06:54:36.447894,Delivered,339.3,45.4,15,FREESHIP,Wallet,293.90000000000003,
ORD_002909,CUST_03977,REST_0262,2025-10-28 20:54:18.447894,Delivered,341.96,36.19,0,,Card,305.77,
ORD_002910,CUST_01399,REST_0450,2025-11-07 02:26:02.447894,Cancelled,195.58,8.57,10,SAVE10,Cash,187.01000000000002,Item Unavailable
ORD_002911,CUST_05362,REST_0365,2025-12-29 08:33:07.447894,Delivered,159.01,44.84,0,FREESHIP,Card,114.16999999999999,
ORD_002912,CUST_01402,REST_0032,2025-11-02 04:02:56.447894,Delivered,169.83,12.34,15,SAVE10,Card,157.49,
ORD_002913,CUST_09901,REST_0309,2025-10-27 10:39:15.447894,Cancelled,411.34,12.79,15,NEWUSER,Wallet,398.54999999999995,Rider Unavailable
ORD_002914,CUST_01413,REST_0364,2025-10-28 04:10:02.447894,In Progress,109.66,37.86,5,SAVE10,Cash,71.8,
ORD_002915,CUST_06431,REST_0069,2025-12-29 04:39:37.447894,Delivered,258.78,30.83,5,NEWUSER,Wallet,227.95,
ORD_002916,CUST_03231,REST_0083,2025-10-15 01:34:47.447894,Delivered,324.06,41.43,10,FREESHIP,Card,282.63,
ORD_002917,CUST_07522,REST_0258,2026-01-05 02:16:01.447894,Delivered,272.64,19.71,10,,Card,252.92999999999998,
ORD_002918,CUST_05850,REST_0299,2026-01-04 14:22:25.447894,Delivered,290.07,36.33,15,SAVE10,Card,253.74,
ORD_002919,CUST_06057,REST_0471,2025-11-19 10:32:00.447894,Delivered,424.35,27.58,10,NEWUSER,Cash,396.77000000000004,
ORD_002920,CUST_04723,REST_0040,2025-10-11 13:34:38.447894,Delivered,184.82,25.93,10,SAVE10,Wallet,158.89,
ORD_002921,CUST_08110,REST_0452,2025-12-14 11:08:11.447894,Delivered,192.55,31.49,10,NEWUSER,Wallet,161.06,
ORD_002922,CUST_01265,REST_0004,2025-12-24 16:56:23.447894,In Progress,107.95,45.59,5,SAVE10,Wallet,62.36,
ORD_002923,CUST_02260,REST_0075,2025-11-15 10:14:52.447894,Delivered,382.64,31.46,15,NEWUSER,Wallet,351.18,
ORD_002924,CUST_00363,REST_0174,2025-11-21 12:53:47.447894,Delivered,127.43,27.26,5,SAVE10,Cash,100.17,
ORD_002925,CUST_06277,REST_0105,2025-11-20 23:10:12.447894,Cancelled,274.29,49.23,0,SAVE10,Wallet,225.06000000000003,Item Unavailable
ORD_002926,CUST_09725,REST_0148,2025-11-23 20:12:54.447894,Delivered,431.45,41.45,5,FREESHIP,Card,390.0,
ORD_002927,CUST_06421,REST_0122,2025-10-09 17:41:45.447894,Delivered,76.13,0.65,0,FREESHIP,Card,75.47999999999999,
ORD_002928,CUST_05385,REST_0014,2025-10-14 15:58:26.447894,Delivered,109.2,11.91,5,NEWUSER,Card,97.29,
ORD_002929,CUST_06749,REST_0355,2025-10-19 02:17:14.447894,Delivered,116.24,21.85,15,NEWUSER,Card,94.38999999999999,
ORD_002930,CUST_09576,REST_0365,2025-10-15 19:51:49.447894,Delivered,93.16,22.1,15,SAVE10,Wallet,71.06,
ORD_002931,CUST_07832,REST_0398,2025-12-19 04:44:30.447894,Delivered,474.1,47.66,10,NEWUSER,Wallet,426.44000000000005,
ORD_002932,CUST_00667,REST_0177,2025-10-31 16:20:08.447894,Delivered,377.78,15.05,15,FREESHIP,Wallet,362.72999999999996,
ORD_002933,CUST_02813,REST_0387,2025-11-09 14:46:51.447894,Delivered,243.84,48.5,10,NEWUSER,Cash,195.34,
ORD_002934,CUST_02476,REST_0463,2025-10-18 07:25:37.447894,Delivered,169.89,1.65,0,FREESHIP,Wallet,168.23999999999998,
ORD_002935,CUST_06974,REST_0021,2026-01-03 10:34:38.447894,Delivered,84.14,45.21,0,,Card,38.93,
ORD_002936,CUST_03101,REST_0317,2025-10-16 19:01:42.447894,Delivered,41.13,31.87,0,FREESHIP,Cash,9.260000000000002,
ORD_002937,CUST_03402,REST_0258,2025-11-12 12:54:32.447894,Delivered,335.47,20.48,15,FREESHIP,Card,314.99,
ORD_002938,CUST_05016,REST_0149,2025-12-28 06:03:53.447894,Delivered,267.38,49.51,10,NEWUSER,Wallet,217.87,
ORD_002939,CUST_02552,REST_0266,2025-10-15 11:05:01.447894,In Progress,308.44,49.89,0,SAVE10,Wallet,258.55,
ORD_002940,CUST_02152,REST_0347,2025-11-04 01:07:51.447894,Delivered,108.71,21.0,10,,Wallet,87.71,
ORD_002941,CUST_06638,REST_0118,2025-12-12 23:54:00.447894,Delivered,306.71,9.67,15,NEWUSER,Card,297.03999999999996,
ORD_002942,CUST_00388,REST_0495,2025-10-24 16:03:05.447894,Delivered,126.08,22.84,0,FREESHIP,Card,103.24,
ORD_002943,CUST_05865,REST_0403,2025-12-30 12:44:29.447894,In Progress,49.28,41.64,10,,Card,7.640000000000001,
ORD_002944,CUST_03162,REST_0437,2025-11-29 10:32:57.447894,Delivered,439.91,35.21,0,,Card,404.70000000000005,
ORD_002945,CUST_02381,REST_0332,2025-11-15 00:49:55.447894,Delivered,418.86,2.95,0,,Wallet,415.91,
ORD_002946,CUST_08569,REST_0433,2025-12-14 07:10:26.447894,Cancelled,306.75,11.14,5,,Card,295.61,Item Unavailable
ORD_002947,CUST_04336,REST_0080,2025-12-26 06:54:55.447894,Delivered,459.97,23.3,10,FREESHIP,Card,436.67,
ORD_002948,CUST_01281,REST_0264,2025-10-31 19:15:46.447894,Delivered,392.95,47.92,15,FREESHIP,Wallet,345.03,
ORD_002949,CUST_00744,REST_0185,2025-12-14 00:02:44.447894,In Progress,159.02,30.84,10,NEWUSER,Card,128.18,
ORD_002950,CUST_07357,REST_0101,2025-11-07 05:00:17.447894,Delivered,459.9,2.53,5,,Cash,457.37,
ORD_002951,CUST_03487,REST_0089,2025-11-22 19:37:10.447894,Cancelled,212.42,19.18,0,FREESHIP,Wallet,193.23999999999998,Item Unavailable
ORD_002952,CUST_08024,REST_0408,2025-10-19 02:20:37.447894,Delivered,492.17,45.34,15,NEWUSER,Card,446.83000000000004,
ORD_002953,CUST_01069,REST_0047,2025-12-24 13:52:21.447894,Delivered,357.9,25.3,15,NEWUSER,Card,332.59999999999997,
ORD_002954,CUST_09201,REST_0488,2025-11-15 00:17:15.447894,Delivered,127.92,4.85,5,FREESHIP,Cash,123.07000000000001,
ORD_002955,CUST_06972,REST_0082,2026-01-05 04:45:16.447894,Delivered,215.92,29.92,15,FREESHIP,Cash,186.0,
ORD_002956,CUST_07527,REST_0405,2025-10-15 13:54:29.447894,Delivered,342.71,33.87,10,,Card,308.84,
ORD_002957,CUST_08535,REST_0124,2025-10-30 04:14:33.447894,Delivered,400.55,37.64,0,SAVE10,Cash,362.91,
ORD_002958,CUST_00631,REST_0264,2025-11-15 12:59:56.447894,Delivered,300.93,16.79,10,SAVE10,Wallet,284.14,
ORD_002959,CUST_00298,REST_0147,2025-11-12 19:14:14.447894,Delivered,377.97,35.05,5,,Card,342.92,
ORD_002960,CUST_08149,REST_0241,2025-10-29 13:49:07.447894,Delivered,256.36,16.01,0,NEWUSER,Cash,240.35000000000002,
ORD_002961,CUST_08890,REST_0286,2025-11-17 06:34:05.447894,Delivered,164.04,26.02,5,,Cash,138.01999999999998,
ORD_002962,CUST_05317,REST_0091,2025-12-09 03:24:53.447894,Delivered,361.24,0.98,5,,Cash,360.26,
ORD_002963,CUST_01506,REST_0228,2025-12-17 23:26:37.447894,Delivered,417.59,33.71,5,,Card,383.88,
ORD_002964,CUST_02826,REST_0484,2025-10-10 11:08:22.447894,Delivered,179.36,18.92,0,,Wallet,160.44,
ORD_002965,CUST_08571,REST_0154,2025-11-18 20:10:42.447894,Cancelled,230.95,35.25,5,,Cash,195.7,Customer Cancelled
ORD_002966,CUST_08898,REST_0404,2025-10-30 05:37:41.447894,Delivered,188.77,48.22,15,NEWUSER,Card,140.55,
ORD_002967,CUST_02415,REST_0372,2025-11-18 23:56:56.447894,Delivered,98.41,4.05,15,SAVE10,Card,94.36,
ORD_002968,CUST_05657,REST_0361,2025-10-31 20:22:19.447894,Delivered,390.3,42.97,10,,Card,347.33000000000004,
ORD_002969,CUST_08963,REST_0251,2025-10-31 13:31:03.447894,Delivered,269.75,11.63,5,FREESHIP,Card,258.12,
ORD_002970,CUST_09287,REST_0334,2025-12-02 11:36:54.447894,Cancelled,106.14,12.11,15,NEWUSER,Card,94.03,Payment Failed
ORD_002971,CUST_05148,REST_0481,2025-12-03 06:52:11.447894,Cancelled,192.75,11.3,5,FREESHIP,Cash,181.45,Payment Failed
ORD_002972,CUST_04445,REST_0201,2025-12-03 17:31:31.447894,Delivered,378.15,6.88,10,FREESHIP,Card,371.27,
ORD_002973,CUST_07548,REST_0215,2025-10-15 11:45:59.447894,Delivered,207.89,9.81,10,,Card,198.07999999999998,
ORD_002974,CUST_09424,REST_0173,2025-10-11 06:38:43.447894,Cancelled,63.73,37.12,15,NEWUSER,Wallet,26.61,Customer Cancelled
ORD_002975,CUST_01447,REST_0064,2025-10-07 13:56:08.447894,Delivered,79.56,38.42,0,NEWUSER,Card,41.14,
ORD_002976,CUST_02403,REST_0030,2025-10-30 19:05:47.447894,Cancelled,499.11,48.06,0,FREESHIP,Cash,451.05,Restaurant Busy
ORD_002977,CUST_05643,REST_0437,2025-12-04 00:21:46.447894,Delivered,231.14,5.19,0,FREESHIP,Card,225.95,
ORD_002978,CUST_01827,REST_0178,2025-10-29 15:08:53.447894,Delivered,328.98,7.53,15,,Card,321.45000000000005,
ORD_002979,CUST_07919,REST_0446,2026-01-03 19:39:45.447894,Delivered,321.08,44.26,15,SAVE10,Wallet,276.82,
ORD_002980,CUST_03848,REST_0170,2026-01-05 00:19:45.447894,Delivered,108.07,28.23,10,FREESHIP,Cash,79.83999999999999,
ORD_002981,CUST_01093,REST_0156,2025-10-09 10:53:24.447894,Delivered,217.53,27.26,15,SAVE10,Wallet,190.27,
ORD_002982,CUST_04678,REST_0058,2025-11-21 13:35:15.447894,Delivered,365.78,38.6,10,FREESHIP,Wallet,327.17999999999995,
ORD_002983,CUST_01721,REST_0031,2025-12-03 19:55:50.447894,Delivered,229.63,27.65,0,NEWUSER,Wallet,201.98,
ORD_002984,CUST_00883,REST_0346,2025-10-17 21:29:45.447894,Delivered,306.96,3.11,0,,Card,303.84999999999997,
ORD_002985,CUST_00124,REST_0100,2025-11-19 09:02:39.447894,Delivered,204.32,44.96,0,,Card,159.35999999999999,
ORD_002986,CUST_03491,REST_0128,2025-10-25 06:32:46.447894,Delivered,154.59,6.7,10,SAVE10,Card,147.89000000000001,
ORD_002987,CUST_05798,REST_0315,2025-11-17 10:50:03.447894,Delivered,38.8,24.01,15,SAVE10,Cash,14.789999999999996,
ORD_002988,CUST_00603,REST_0367,2026-01-03 04:33:38.447894,Delivered,229.41,18.23,5,,Card,211.18,
ORD_002989,CUST_03832,REST_0228,2025-12-15 13:13:12.447894,Delivered,216.37,18.49,10,SAVE10,Wallet,197.88,
ORD_002990,CUST_05461,REST_0116,2025-10-13 23:05:37.447894,Delivered,246.44,14.21,0,SAVE10,Card,232.23,
ORD_002991,CUST_08497,REST_0459,2025-10-14 01:49:07.447894,Delivered,33.07,47.86,10,FREESHIP,Wallet,-14.79,
ORD_002992,CUST_06947,REST_0012,2025-11-11 19:57:37.447894,Delivered,273.16,4.21,5,FREESHIP,Cash,268.95000000000005,
ORD_002993,CUST_03229,REST_0301,2025-12-02 23:26:13.447894,Delivered,85.52,40.12,10,SAVE10,Card,45.4,
ORD_002994,CUST_09444,REST_0322,2025-11-16 12:31:34.447894,In Progress,263.23,19.63,0,,Card,243.60000000000002,
ORD_002995,CUST_09129,REST_0360,2025-11-15 19:48:30.447894,Delivered,190.78,2.63,5,NEWUSER,Wallet,188.15,
ORD_002996,CUST_06509,REST_0196,2025-11-10 07:06:05.447894,Delivered,50.57,28.65,5,NEWUSER,Cash,21.92,
ORD_002997,CUST_02314,REST_0416,2025-12-11 10:01:50.447894,Delivered,107.83,18.61,0,,Card,89.22,
ORD_002998,CUST_03290,REST_0425,2025-11-26 09:19:23.447894,Delivered,151.27,11.03,15,,Card,140.24,
ORD_002999,CUST_06997,REST_0354,2025-12-13 19:36:48.447894,In Progress,139.67,18.52,10,NEWUSER,Card,121.14999999999999,
ORD_003000,CUST_04845,REST_0183,2025-11-20 08:25:24.447894,Delivered,313.66,48.86,10,FREESHIP,Cash,264.8,
ORD_003001,CUST_02199,REST_0325,2025-10-21 23:43:11.447894,Delivered,50.75,38.3,15,,Wallet,12.450000000000003,
ORD_003002,CUST_08878,REST_0005,2025-12-17 01:42:15.447894,Delivered,238.58,41.0,5,NEWUSER,Card,197.58,
ORD_003003,CUST_04236,REST_0319,2025-11-06 03:51:54.447894,Cancelled,413.72,26.28,15,,Card,387.44000000000005,Payment Failed
ORD_003004,CUST_08247,REST_0260,2025-11-22 09:44:58.447894,Delivered,164.18,14.77,10,SAVE10,Card,149.41,
ORD_003005,CUST_03213,REST_0371,2025-11-09 18:43:21.447894,Cancelled,314.26,27.41,0,SAVE10,Cash,286.84999999999997,Restaurant Busy
ORD_003006,CUST_04170,REST_0297,2025-11-26 19:52:10.447894,Cancelled,463.51,27.28,5,FREESHIP,Wallet,436.23,Rider Unavailable
ORD_003007,CUST_03207,REST_0140,2025-10-08 23:11:16.447894,Delivered,400.61,7.42,10,FREESHIP,Wallet,393.19,
ORD_003008,CUST_00642,REST_0483,2025-12-06 21:07:16.447894,Delivered,420.75,33.1,15,,Wallet,387.65,
ORD_003009,CUST_04840,REST_0421,2025-12-16 10:04:38.447894,Delivered,235.84,39.06,5,SAVE10,Card,196.78,
ORD_003010,CUST_06170,REST_0354,2025-12-28 23:07:13.447894,Delivered,69.32,27.45,15,,Card,41.86999999999999,
ORD_003011,CUST_07656,REST_0055,2025-12-01 20:34:50.447894,Delivered,258.76,19.84,5,FREESHIP,Wallet,238.92,
ORD_003012,CUST_00062,REST_0301,2025-11-16 08:23:36.447894,Delivered,64.26,31.94,5,,Card,32.32000000000001,
ORD_003013,CUST_01224,REST_0156,2025-12-11 00:20:05.447894,Delivered,263.73,26.86,10,NEWUSER,Card,236.87,
ORD_003014,CUST_00493,REST_0315,2025-10-09 13:29:40.447894,Delivered,263.65,4.15,0,FREESHIP,Card,259.5,
ORD_003015,CUST_06823,REST_0391,2025-12-24 15:31:22.447894,Delivered,414.06,18.72,10,FREESHIP,Card,395.34000000000003,
ORD_003016,CUST_06612,REST_0188,2025-11-08 01:14:56.447894,Cancelled,286.83,46.32,5,NEWUSER,Cash,240.51,Payment Failed
ORD_003017,CUST_01140,REST_0256,2025-12-03 04:11:35.447894,Delivered,77.32,3.08,5,SAVE10,Cash,74.24,
ORD_003018,CUST_05491,REST_0181,2025-12-05 20:57:49.447894,Delivered,244.78,14.19,15,NEWUSER,Wallet,230.59,
ORD_003019,CUST_06795,REST_0168,2025-12-28 19:15:23.447894,Delivered,374.17,42.83,5,NEWUSER,Card,331.34000000000003,
ORD_003020,CUST_01256,REST_0121,2025-12-15 12:12:12.447894,Delivered,79.05,0.07,15,FREESHIP,Card,78.98,
ORD_003021,CUST_02496,REST_0381,2025-11-06 17:42:38.447894,Delivered,260.32,47.06,5,SAVE10,Card,213.26,
ORD_003022,CUST_03286,REST_0308,2025-11-06 13:04:07.447894,Delivered,267.27,34.41,0,,Wallet,232.85999999999999,
ORD_003023,CUST_02256,REST_0011,2025-12-15 21:15:15.447894,Delivered,467.6,18.96,0,FREESHIP,Card,448.64000000000004,
ORD_003024,CUST_09194,REST_0492,2025-10-14 17:13:34.447894,Delivered,395.28,1.42,10,SAVE10,Card,393.85999999999996,
ORD_003025,CUST_01126,REST_0352,2025-10-09 18:36:04.447894,Cancelled,144.89,2.28,0,FREESHIP,Card,142.60999999999999,Payment Failed
ORD_003026,CUST_03882,REST_0178,2025-10-15 20:44:43.447894,Delivered,409.65,14.78,10,NEWUSER,Wallet,394.87,
ORD_003027,CUST_04106,REST_0306,2025-12-25 20:32:35.447894,In Progress,231.5,32.96,5,FREESHIP,Wallet,198.54,
ORD_003028,CUST_01147,REST_0352,2025-12-25 17:55:17.447894,Delivered,264.37,3.36,5,FREESHIP,Card,261.01,
ORD_003029,CUST_00787,REST_0123,2025-11-12 09:20:31.447894,Delivered,203.95,44.08,5,SAVE10,Card,159.87,
ORD_003030,CUST_00259,REST_0479,2025-12-17 11:54:35.447894,Delivered,72.65,42.88,5,NEWUSER,Card,29.770000000000003,
ORD_003031,CUST_03850,REST_0048,2025-11-21 09:15:38.447894,Delivered,495.32,14.26,5,,Wallet,481.06,
ORD_003032,CUST_06431,REST_0468,2025-11-27 12:15:51.447894,Delivered,70.66,9.72,5,NEWUSER,Card,60.94,
ORD_003033,CUST_06175,REST_0182,2025-11-06 09:44:45.447894,Delivered,69.23,21.47,0,,Wallet,47.760000000000005,
ORD_003034,CUST_04617,REST_0390,2025-10-19 23:40:54.447894,Delivered,86.23,14.12,10,SAVE10,Cash,72.11,
ORD_003035,CUST_08181,REST_0306,2025-11-27 10:43:13.447894,Delivered,160.13,47.52,0,NEWUSER,Card,112.60999999999999,
ORD_003036,CUST_00716,REST_0241,2025-10-27 22:13:43.447894,Delivered,286.18,29.14,5,FREESHIP,Card,257.04,
ORD_003037,CUST_01644,REST_0256,2025-10-28 18:04:40.447894,Delivered,393.96,36.8,0,SAVE10,Card,357.15999999999997,
ORD_003038,CUST_00124,REST_0338,2026-01-01 15:11:42.447894,Delivered,388.97,26.53,10,,Wallet,362.44000000000005,
ORD_003039,CUST_01774,REST_0213,2025-12-19 01:10:16.447894,Delivered,265.93,41.83,0,NEWUSER,Wallet,224.10000000000002,
ORD_003040,CUST_09114,REST_0387,2025-10-12 00:00:02.447894,Delivered,427.5,4.89,0,,Wallet,422.61,
ORD_003041,CUST_02178,REST_0297,2025-11-06 22:13:24.447894,Delivered,39.91,36.13,5,,Wallet,3.779999999999994,
ORD_003042,CUST_06890,REST_0220,2025-10-28 21:32:34.447894,Delivered,48.91,38.38,10,FREESHIP,Wallet,10.529999999999994,
ORD_003043,CUST_01504,REST_0028,2025-10-10 19:21:16.447894,Cancelled,333.54,18.01,10,NEWUSER,Card,315.53000000000003,Payment Failed
ORD_003044,CUST_05662,REST_0416,2025-10-18 05:17:21.447894,In Progress,248.49,4.27,5,FREESHIP,Card,244.22,
ORD_003045,CUST_07095,REST_0423,2025-12-31 23:51:21.447894,Delivered,267.2,32.66,5,SAVE10,Card,234.54,
ORD_003046,CUST_02125,REST_0216,2025-11-13 18:55:41.447894,Delivered,132.51,15.2,5,,Card,117.30999999999999,
ORD_003047,CUST_03255,REST_0246,2026-01-02 07:20:25.447894,Delivered,423.5,29.18,15,FREESHIP,Wallet,394.32,
ORD_003048,CUST_02414,REST_0199,2025-12-27 19:11:14.447894,Cancelled,266.49,44.05,15,SAVE10,Cash,222.44,Customer Cancelled
